system,vintage,month,correctedkwh,expectedkwh
271,B,7,1595.892457,1566.499861
271,B,8,1477.781889,1449.675102
271,B,9,1210.242834,1157.229229
271,B,10,869.436667,874.784740
271,B,11,618.451312,629.187771
271,B,12,535.386357,518.343295
272,C,1,491.450878,470.302950
272,C,2,607.662847,605.176501
272,C,3,1085.565663,1082.032561
272,C,4,1319.035449,1345.575451
272,C,5,1538.684261,1503.341129
272,C,6,1557.684404,1540.809784
272,C,7,1600.912803,1558.667362
272,C,8,1498.130446,1442.426727
272,C,9,1218.019781,1151.443082
272,C,10,1008.875003,870.388836
272,C,11,922.448297,626.026023
272,C,12,812.734891,515.738555
273,A,9,287.153875,277.921346
273,A,10,513.848988,467.069036
273,A,11,460.588656,434.554905
273,A,12,435.975404,412.430502
274,B,1,460.658108,434.012623
274,B,2,417.804771,374.771327
274,B,3,605.987367,579.673068
274,B,4,602.284162,603.071512
274,B,5,690.088074,666.185137
274,B,6,672.806495,684.524411
274,B,7,669.315745,695.287294
274,B,8,658.737072,679.892162
274,B,9,570.070914,595.545741
274,B,10,487.179343,464.733691
274,B,11,427.773423,432.382131
274,B,12,391.166923,410.368350
275,C,1,427.520717,431.842559
275,C,2,397.507512,372.897470
275,C,3,559.412431,576.774703
275,C,4,552.589739,600.056155
275,C,5,638.397043,662.854211
275,C,6,625.369776,681.101789
275,C,7,638.872398,691.810857
275,C,8,600.024875,676.492701
275,C,9,548.145226,592.568013
275,C,10,464.017050,462.398346
275,C,11,442.836111,430.209356
275,C,12,400.008468,408.306197
276,A,9,228.471131,217.583773
276,A,10,435.448563,426.581188
276,A,11,476.262164,416.338469
276,A,12,329.433020,340.653122
277,B,1,374.642089,369.956500
277,B,2,384.838409,367.397975
277,B,3,550.286369,572.407957
277,B,4,641.787050,655.119020
277,B,5,663.127345,663.308293
277,B,6,729.375871,725.775124
277,B,7,836.032204,714.591271
277,B,8,753.390609,679.328946
277,B,9,506.928565,466.250941
277,B,10,455.756344,424.448282
277,B,11,437.018568,414.256777
277,B,12,399.631802,338.949857
278,C,1,391.571846,368.106718
278,C,2,362.017173,365.560985
278,C,3,553.200992,569.545917
278,C,4,636.376092,651.843425
278,C,5,660.517265,659.991752
278,C,6,718.625898,722.146248
278,C,7,715.937818,711.018315
278,C,8,663.581412,675.932302
278,C,9,459.259516,463.919687
278,C,10,453.856523,422.315377
278,C,11,403.138602,412.175084
278,C,12,345.099250,337.246591
279,A,9,307.443002,260.634077
279,A,10,526.517281,495.593935
279,A,11,484.651079,476.428816
279,A,12,422.567649,384.214996
280,B,1,469.327098,420.552310
280,B,2,407.870181,381.444062
280,B,3,607.651642,615.499526
280,B,4,792.464499,711.839416
280,B,5,798.370161,733.660847
280,B,6,893.821936,810.997198
280,B,7,889.682599,806.157091
280,B,8,792.754142,793.745410
280,B,9,650.395770,601.463254
280,B,10,495.837411,493.115965
280,B,11,454.398934,474.046672
280,B,12,399.014314,382.293921
281,C,1,440.519534,418.449549
281,C,2,391.694922,379.536842
281,C,3,573.710232,612.422028
281,C,4,723.840856,708.280219
281,C,5,763.390137,729.992543
281,C,6,838.271775,806.942212
281,C,7,858.180906,802.126306
281,C,8,818.855504,789.776683
281,C,9,691.501607,598.455937
281,C,10,545.823817,490.637996
281,C,11,441.763115,471.664528
281,C,12,400.408740,380.372846
282,A,9,376.110764,332.360456
282,A,10,772.029147,719.710126
282,A,11,705.150102,732.622502
282,A,12,593.407643,612.515682
283,B,1,641.331119,662.595433
283,B,2,638.517165,631.779582
283,B,3,972.798227,960.658482
283,B,4,1084.297462,1062.408393
283,B,5,1096.588799,1045.221693
283,B,6,1177.470147,1137.726712
283,B,7,1149.131301,1131.702470
283,B,8,1148.771582,1096.070505
283,B,9,849.113659,766.985667
283,B,10,761.237772,716.111575
283,B,11,688.285201,728.959389
283,B,12,585.340822,609.453104
284,C,1,621.155971,659.282456
284,C,2,626.106264,628.620684
284,C,3,972.628496,955.855190
284,C,4,1095.586300,1057.096351
284,C,5,1074.186436,1039.995584
284,C,6,1162.159530,1132.038079
284,C,7,1148.494376,1126.043958
284,C,8,1152.506489,1090.590153
284,C,9,814.284640,763.150738
284,C,10,698.868970,712.513025
284,C,11,657.046199,725.296277
284,C,12,580.154518,606.390526
285,A,9,376.998565,327.128884
285,A,10,931.497184,805.833594
285,A,11,650.368394,544.569821
285,A,12,686.394978,562.340732
286,B,1,627.007318,511.002385
286,B,2,749.044307,659.974224
286,B,3,920.214821,829.313982
286,B,4,822.746286,747.566759
286,B,5,1099.843166,1000.475120
286,B,6,1111.106717,1030.004722
286,B,7,1074.301684,1020.610064
286,B,8,1066.813689,988.085728
286,B,9,908.522798,817.822209
286,B,10,920.231627,801.804426
286,B,11,646.998456,541.846972
286,B,12,660.104188,559.529028
287,C,1,597.125037,508.447373
287,C,2,742.852759,656.674353
287,C,3,922.852364,825.167413
287,C,4,776.098213,743.828925
287,C,5,1052.342596,995.472745
287,C,6,1085.946367,1024.854699
287,C,7,1020.553499,1015.507013
287,C,8,1068.186623,983.145300
287,C,9,902.216939,813.733098
287,C,10,913.165877,797.775258
287,C,11,663.421721,539.124123
287,C,12,682.707850,556.717324
288,A,9,374.681404,391.578583
288,A,10,877.213449,907.432627
288,A,11,524.902108,504.891128
288,A,12,421.438465,404.324575
289,B,1,507.551956,588.281231
289,B,2,624.183053,613.208689
289,B,3,1074.957046,1122.685776
289,B,4,1232.937048,1171.714811
289,B,5,1341.675334,1244.582406
289,B,6,1364.985509,1314.902166
289,B,7,1298.635155,1196.410110
289,B,8,1183.403145,1087.979946
289,B,9,1023.367850,1067.941590
289,B,10,849.961218,902.895464
289,B,11,517.927968,502.366672
289,B,12,438.309185,402.302952
290,C,1,514.541134,585.339825
290,C,2,543.575147,610.142645
290,C,3,1107.819217,1117.072347
290,C,4,1228.960887,1165.856237
290,C,5,1301.722747,1238.359494
290,C,6,1361.536357,1308.327655
290,C,7,1270.880852,1190.428059
290,C,8,1161.484020,1082.540046
290,C,9,1027.005042,1062.601882
290,C,10,862.643570,898.358301
290,C,11,536.837079,499.842216
290,C,12,447.299743,400.281329
291,A,9,263.191930,257.892845
291,A,10,1067.393644,907.717889
291,A,11,764.138157,659.598164
291,A,12,770.429042,592.463692
292,B,1,1089.759232,718.508055
292,B,2,781.396060,828.497745
292,B,3,1368.291614,1180.738450
292,B,4,1253.922461,1213.476777
292,B,5,1823.352610,1717.567305
292,B,6,1858.100967,1743.461145
292,B,7,1612.645798,1479.147663
292,B,8,1405.880119,1321.453955
292,B,9,1393.864344,1289.464226
292,B,10,1039.408481,903.179299
292,B,11,829.213431,656.300173
292,B,12,702.492476,589.501374
293,C,1,988.669510,714.915515
293,C,2,1465.236721,824.355256
293,C,3,1383.604818,1174.834757
293,C,4,1258.389950,1207.409393
293,C,5,1870.737468,1708.979469
293,C,6,1891.880337,1734.743840
293,C,7,1590.339262,1471.751924
293,C,8,1390.271426,1314.846685
293,C,9,1397.567815,1283.016904
293,C,10,1052.493862,898.640710
293,C,11,806.081172,653.002182
293,C,12,717.113875,586.539055
294,A,9,151.666162,132.992251
294,A,10,576.427940,489.907363
294,A,11,551.814612,474.247564
294,A,12,456.032377,425.364227
295,B,1,483.778653,443.869393
295,B,2,492.046035,429.283955
295,B,3,722.841891,631.444347
295,B,4,823.083972,718.575124
295,B,5,875.564938,806.578794
295,B,6,972.340096,871.044981
295,B,7,950.212365,838.177518
295,B,8,895.165953,803.906039
295,B,9,639.026428,569.966789
295,B,10,568.560632,487.457827
295,B,11,527.197088,471.876327
295,B,12,426.192150,423.237406
296,C,1,461.060174,441.650046
296,C,2,473.944123,427.137536
296,C,3,702.607471,628.287125
296,C,4,803.007266,714.982248
296,C,5,874.481568,802.545900
296,C,6,940.537616,866.689756
296,C,7,924.052989,833.986631
296,C,8,877.696260,799.886509
296,C,9,596.208176,567.116955
296,C,10,537.703061,485.008290
296,C,11,494.346309,469.505089
296,C,12,402.367852,421.110585
297,A,9,168.346650,155.084654
297,A,10,641.896370,585.759277
297,A,11,517.182253,533.479997
297,A,12,478.772083,509.348129
298,B,1,505.531055,546.252717
298,B,2,500.276504,468.739339
298,B,3,744.250497,676.503341
298,B,4,917.097434,880.026715
298,B,5,920.044947,843.900376
298,B,6,905.279230,887.289422
298,B,7,901.711941,911.468520
298,B,8,892.709570,875.066075
298,B,9,760.510876,775.423268
298,B,10,539.336210,582.830480
298,B,11,466.787808,530.812597
298,B,12,442.197172,506.801388
299,C,1,478.572447,543.521454
299,C,2,483.889366,466.395642
299,C,3,707.660552,673.120824
299,C,4,902.616072,875.626582
299,C,5,918.692499,839.680874
299,C,6,909.962886,882.852975
299,C,7,939.746021,906.911177
299,C,8,853.457265,870.690745
299,C,9,714.825377,771.546152
299,C,10,537.875748,579.901684
299,C,11,449.449310,528.145197
299,C,12,460.160628,504.254648
300,A,9,166.383526,243.235407
300,A,10,545.427614,838.003766
300,A,11,355.342991,588.207473
300,A,12,261.148092,526.268528
301,B,1,285.771529,527.366350
301,B,2,386.553397,529.331209
301,B,3,492.220568,685.740031
301,B,4,741.025577,979.953211
301,B,5,902.463216,1200.822548
301,B,6,990.282791,1332.766550
301,B,7,948.840190,1316.095681
301,B,8,874.748854,1242.416974
301,B,9,699.571179,1042.437460
301,B,10,566.748182,833.813747
301,B,11,337.830016,585.266435
301,B,12,281.694492,523.637185
302,C,1,280.929703,524.729518
302,C,2,357.847128,526.684553
302,C,3,465.761432,682.311331
302,C,4,720.232666,975.053445
302,C,5,847.715998,1194.818435
302,C,6,948.442493,1326.102717
302,C,7,918.918819,1309.515203
302,C,8,800.387669,1236.204889
302,C,9,674.240148,1037.225273
302,C,10,531.082025,829.623728
302,C,11,315.749778,582.325398
302,C,12,263.740777,521.005843
303,A,9,152.107367,156.681262
303,A,10,581.514737,606.854309
303,A,11,446.567847,460.233521
303,A,12,402.222232,413.437256
304,B,1,389.364434,405.321259
304,B,2,466.510681,481.971527
304,B,3,585.431610,651.080261
304,B,4,954.819880,898.976990
304,B,5,1080.198916,1038.158936
304,B,6,1023.379941,1025.142578
304,B,7,1098.331178,1018.227966
304,B,8,1011.738427,948.371155
304,B,9,822.934570,783.406311
304,B,10,621.341995,603.820038
304,B,11,455.296332,457.932353
304,B,12,500.227985,411.370070
305,C,1,392.517988,403.294652
305,C,2,451.710402,479.561669
305,C,3,608.947224,647.824860
305,C,4,913.673440,894.482105
305,C,5,1104.534334,1032.968141
305,C,6,1057.842951,1020.016865
305,C,7,1084.442181,1013.136826
305,C,8,1036.269906,943.629299
305,C,9,853.995029,779.489279
305,C,10,622.812523,600.785766
305,C,11,410.311054,455.631185
305,C,12,407.208922,409.302883
306,A,9,216.271763,203.973496
306,A,10,747.654733,701.107324
306,A,11,699.059492,662.967139
306,A,12,598.787332,569.923629
307,B,1,635.876672,592.752599
307,B,2,533.018703,512.587645
307,B,3,928.320172,870.564479
307,B,4,1057.534647,1054.185053
307,B,5,1164.961768,1072.224669
307,B,6,1215.687968,1206.788585
307,B,7,1220.434946,1215.381565
307,B,8,1200.617826,1161.137365
307,B,9,908.643718,874.172125
307,B,10,714.095841,697.601788
307,B,11,680.145516,659.652303
307,B,12,585.074505,567.074011
308,C,1,631.339955,589.788836
308,C,2,531.239879,510.024707
308,C,3,901.023928,866.211657
308,C,4,1044.254261,1048.914128
308,C,5,1123.586878,1066.863546
308,C,6,1188.125789,1200.754642
308,C,7,1197.784277,1209.304657
308,C,8,1154.888772,1155.331678
308,C,9,870.193709,869.801265
308,C,10,688.323127,694.096251
308,C,11,663.417645,656.337468
308,C,12,537.517653,564.224392
309,A,9,163.365909,176.443149
309,A,10,704.852921,665.067029
309,A,11,597.310392,582.522974
309,A,12,524.934869,536.274912
310,B,1,555.714481,570.861903
310,B,2,556.367755,527.412694
310,B,3,897.802326,842.853128
310,B,4,955.166715,924.466847
310,B,5,1132.002515,1041.849134
310,B,6,1155.647054,1083.011229
310,B,7,1153.287202,1095.302646
310,B,8,1082.117362,1049.964002
310,B,9,905.761994,882.215747
310,B,10,707.884865,661.741694
310,B,11,554.082929,579.610359
310,B,12,506.287681,533.593537
311,C,1,535.241963,568.007594
311,C,2,544.833249,524.775630
311,C,3,863.442682,838.638863
311,C,4,929.340931,919.844513
311,C,5,1125.596395,1036.639888
311,C,6,1139.233331,1077.596173
311,C,7,1159.619368,1089.826133
311,C,8,1070.610742,1044.714182
311,C,9,887.067372,877.804668
311,C,10,693.697011,658.416358
311,C,11,560.603999,576.697745
311,C,12,517.495049,530.912163
312,A,9,253.100341,246.484304
312,A,10,1037.896717,971.517829
312,A,11,757.679306,727.803244
312,A,12,674.018772,642.836019
313,B,1,668.776661,659.922617
313,B,2,843.227587,777.744110
313,B,3,1334.748669,1256.637118
313,B,4,1571.391536,1467.068418
313,B,5,1778.727710,1652.109348
313,B,6,1853.851910,1695.044221
313,B,7,1539.195037,1486.267454
313,B,8,1693.834519,1566.643216
313,B,9,1316.707967,1232.421519
313,B,10,997.409720,966.660240
313,B,11,774.949453,724.164227
313,B,12,723.559562,639.621838
314,C,1,696.253779,656.623004
314,C,2,871.448631,773.855389
314,C,3,1328.154445,1250.353933
314,C,4,1527.044120,1459.733076
314,C,5,1741.540227,1643.848801
314,C,6,1743.029120,1686.569000
314,C,7,1533.755763,1478.836116
314,C,8,1642.327639,1558.810000
314,C,9,1283.201884,1226.259411
314,C,10,1062.465222,961.802651
314,C,11,647.092007,720.525211
314,C,12,606.013010,636.407658
315,A,9,24.338189,27.698934
315,A,10,875.921655,694.268982
315,A,11,685.621865,512.166382
315,A,12,635.444613,438.680267
316,B,1,636.581598,481.739777
316,B,2,568.162784,467.673737
316,B,3,825.868830,773.537964
316,B,4,1020.617118,923.698120
316,B,5,1161.832095,1076.603760
316,B,6,1128.271480,1011.160095
316,B,7,1193.324526,1090.904541
316,B,8,1032.020414,891.471375
316,B,9,957.884116,830.968018
316,B,10,832.009703,690.797637
316,B,11,643.470095,509.605550
316,B,12,551.498052,436.486866
317,C,1,611.386477,479.331078
317,C,2,563.895356,465.335368
317,C,3,786.856321,769.670274
317,C,4,1001.000521,919.079630
317,C,5,1122.875112,1071.220741
317,C,6,1087.184390,1006.104295
317,C,7,1149.885198,1085.450018
317,C,8,1001.442900,887.014018
317,C,9,918.820268,826.813177
317,C,10,820.684401,687.326292
317,C,11,677.502048,507.044718
317,C,12,576.281174,434.293465
318,A,10,1011.594703,885.061962
318,A,11,892.609775,818.547123
318,A,12,810.270873,768.320441
319,B,1,786.478700,790.261658
319,B,2,778.740460,784.715328
319,B,3,1106.407385,1106.144574
319,B,4,1339.387180,1353.290062
319,B,5,1070.059396,1288.475939
319,B,6,635.596367,1334.850223
319,B,7,763.441421,1430.804766
319,B,8,1288.996647,1334.797321
319,B,9,1097.363750,1069.139853
319,B,10,881.349690,880.636652
319,B,11,796.950077,814.454387
319,B,12,822.325793,764.478839
320,C,1,782.210344,786.310350
320,C,2,771.123416,780.791751
320,C,3,1039.629851,1100.613851
320,C,4,1273.172928,1346.523612
320,C,5,1344.465435,1282.033559
320,C,6,1302.790751,1328.175972
320,C,7,1401.348518,1423.650743
320,C,8,1361.722355,1328.123334
320,C,9,1158.264916,1063.794154
320,C,10,1033.699575,876.211342
320,C,11,926.245901,810.361652
320,C,12,825.152217,760.637237
321,A,10,823.644804,877.943042
321,A,11,820.975337,896.367836
321,A,12,826.860515,839.668411
322,B,1,813.717761,843.609288
322,B,2,729.617114,778.378972
322,B,3,988.840685,1065.120609
322,B,4,1178.091051,1196.357886
322,B,5,1265.428765,1274.203077
322,B,6,1369.379206,1365.347056
322,B,7,1332.406730,1341.937698
322,B,8,1287.447366,1327.505141
322,B,9,891.281832,969.095283
322,B,10,821.509263,873.553326
322,B,11,831.709857,891.885997
322,B,12,774.892291,835.470069
323,C,1,803.928157,839.391241
323,C,2,745.092027,774.487077
323,C,3,990.191719,1059.795006
323,C,4,1148.908469,1190.376096
323,C,5,1365.709433,1267.832062
323,C,6,1419.375610,1358.520320
323,C,7,1393.109699,1335.228009
323,C,8,1332.757382,1320.867616
323,C,9,988.323556,964.249806
323,C,10,877.014810,869.163611
323,C,11,834.734556,887.404158
323,C,12,754.271305,831.271727
324,A,10,675.885678,594.117389
324,A,11,536.634761,454.479055
324,A,12,452.546514,358.465968
325,B,1,413.007697,314.153437
325,B,2,500.423777,428.024373
325,B,3,816.233016,762.438136
325,B,4,987.469395,916.345675
325,B,5,1094.350534,1017.441639
325,B,6,1088.022435,1029.579590
325,B,7,1097.255165,1038.287131
325,B,8,1052.511499,990.966888
325,B,9,895.348080,798.638095
325,B,10,730.029848,613.921302
325,B,11,529.432108,452.206660
325,B,12,421.504902,356.673638
326,C,1,350.044131,312.582670
326,C,2,496.435794,425.884251
326,C,3,835.293249,758.625945
326,C,4,971.726293,911.763946
326,C,5,1080.515068,1012.354431
326,C,6,1082.711419,1024.431692
326,C,7,1098.585540,1033.095695
326,C,8,1045.223298,986.012053
326,C,9,890.053802,794.644904
326,C,10,718.299142,610.851695
326,C,11,549.748867,449.934265
326,C,12,442.021358,354.881308
327,A,10,736.594627,661.824463
327,A,11,466.710538,424.044250
327,A,12,456.477131,413.368484
328,B,1,435.102451,394.982544
328,B,2,594.632085,536.219543
328,B,3,791.666157,719.183838
328,B,4,758.883437,694.110748
328,B,5,970.091802,971.242157
328,B,6,1014.511919,1005.747772
328,B,7,1077.191719,976.712952
328,B,8,952.723055,920.912933
328,B,9,751.717865,731.987823
328,B,10,653.819736,658.515341
328,B,11,417.006416,421.924029
328,B,12,439.204431,411.301642
329,C,1,383.464729,393.007631
329,C,2,484.942033,533.538446
329,C,3,649.696256,715.587919
329,C,4,669.560992,690.640195
329,C,5,1126.461029,966.385946
329,C,6,1105.858457,1000.719033
329,C,7,1037.897772,971.829387
329,C,8,943.303350,916.308369
329,C,9,768.597388,728.327884
329,C,10,690.515652,655.206218
329,C,11,399.015686,419.803808
329,C,12,387.617566,409.234800
330,A,10,989.865287,763.143188
330,A,11,602.978477,582.247803
330,A,12,618.881716,394.864868
331,B,1,533.090224,432.220825
331,B,2,616.032571,599.513916
331,B,3,710.795780,756.802917
331,B,4,999.941299,912.994141
331,B,5,1045.016256,1079.015625
331,B,6,1168.773485,1093.459839
331,B,7,1306.896587,1069.729614
331,B,8,1210.545770,1054.413696
331,B,9,1100.363011,950.426819
331,B,10,977.879058,759.327473
331,B,11,590.328292,579.336564
331,B,12,483.201930,392.890544
332,C,1,506.092687,430.059721
332,C,2,589.313777,596.516346
332,C,3,705.026843,753.018903
332,C,4,998.504164,908.429170
332,C,5,1116.865923,1073.620547
332,C,6,1212.101118,1087.992540
332,C,7,1196.218804,1064.380966
332,C,8,1202.720953,1049.141628
332,C,9,1093.880389,945.674685
332,C,10,919.580619,755.511757
332,C,11,528.279189,576.425325
332,C,12,425.132791,390.916219
333,A,10,842.491376,742.247823
333,A,11,609.060421,510.403901
333,A,12,642.631787,530.304852
334,B,1,588.549268,478.650970
334,B,2,688.760845,614.289524
334,B,3,808.803567,752.223671
334,B,4,715.295146,674.253129
334,B,5,975.140078,907.417090
334,B,6,974.606166,918.863360
334,B,7,969.841118,899.368181
334,B,8,944.040092,885.683290
334,B,9,801.501633,751.080468
334,B,10,818.659743,738.536584
334,B,11,615.297702,507.851881
334,B,12,609.522670,527.653327
335,C,1,575.213485,476.257715
335,C,2,700.223178,611.218077
335,C,3,812.792123,748.462553
335,C,4,721.411799,670.881863
335,C,5,951.167819,902.880004
335,C,6,960.163792,914.269043
335,C,7,935.810784,894.871340
335,C,8,940.337872,881.254874
335,C,9,781.717049,747.325066
335,C,10,803.674909,734.825345
335,C,11,631.277750,505.299862
335,C,12,661.777192,525.001803
336,A,10,377.899320,380.280916
336,A,11,404.374290,401.272407
336,A,12,360.753813,371.552227
337,B,1,367.863168,375.675612
337,B,2,405.744583,356.658761
337,B,3,477.134692,496.305878
337,B,4,577.221115,575.071247
337,B,5,630.740527,617.501965
337,B,6,644.969582,667.615866
337,B,7,600.986944,657.732660
337,B,8,636.779655,640.814203
337,B,9,489.553190,457.855753
337,B,10,423.553340,406.507186
337,B,11,385.118690,399.266045
337,B,12,363.335433,369.694466
338,C,1,363.897508,373.797234
338,C,2,377.038921,354.875468
338,C,3,529.696033,493.824349
338,C,4,560.149490,572.195891
